a_mono,a,b,DFT_energy_bi,magnetic_moment,formation_energy,area,d,no_soc_bandgap,soc_bandgap,dielectric_constant,soc_energy,del_e_bilayer_bottom_and_mono
3.8400252754,3.7575438849,3.7575441154,-33.680973,0.0,-0.2645605,14.1190570257,2.1599775607,0.0,0.0,41.870449,-0.12023323,-0.001461
3.384667463,3.3902339991,3.3902417875,-35.232089,0.0,-0.0971935,11.493845259,1.7910123298,1.5516,1.5537,2.288594,-0.0269565,0.001015
3.7826341594,3.7542513203,3.7542513203,-26.740037,0.0,-0.1339358333,14.0943536565,2.7088434252,1.236,1.2382,3.313747,-0.0324865,1e-05
3.9583709987,3.929170652,3.929170652,-24.357133,0.0,-0.1625331667,15.4382052203,2.703316903,0.5663,0.5744,4.344352,-0.0645918,8e-06
4.2762238261,4.242878864,4.242878864,-21.661609,0.0,-0.1906588333,18.0018460601,2.5559320352,0.0,0.0,10.725862,-0.19481605,0.0
3.6905159391,3.6576616987,3.6576616974,-44.747086,0.0,-0.166624,13.3785088006,2.7566108756,0.0,0.0,10.56461,-0.46991391,-1e-06
3.8132987272,3.7701840877,3.7701840859,-40.888053,0.6547,-0.1993285,14.2143361332,2.8087818507,0.0,0.0,108.642064,-0.51284336,0.000678
3.1963669184,3.1910460928,3.1910460515,-53.151764,0.0,-0.1013826667,10.1826154675,2.2685187776,3.336,3.3164,2.632621,-0.0035697,1.1e-05
3.6786398621,3.6538365652,3.6538365614,-39.330817,0.0,-0.1444138333,13.3504188402,2.8195205048,1.2031,1.1847,4.349192,-0.00499316,-2e-06
3.8356115508,3.8027693767,3.8027693761,-35.848991,0.0,-0.1750888333,14.4609188194,2.8843926822,0.8608,0.7857,5.101627,-0.03134626,1e-05
4.1387697526,4.0838688423,4.0838688426,-31.570421,0.0,-0.1989721667,16.6780914882,3.0491262981,0.4448,0.2848,6.991392,-0.14259725,-1e-06
3.5162895272,3.7318349448,3.230538555,-44.363371,0.0,-0.2084415,12.055702269,2.9722316018,0.0,0.0,19.474855,-0.13266783,0.014968
3.9173738365,3.853890574,3.8538906823,-15.041251,0.0,-0.145763,14.8526176453,2.9673963477,3.1881,3.0579,2.24742,-0.03929993,0.000445
3.7250570425,3.6784330098,3.6784335435,-17.144472,0.0,-0.1215746667,13.5308614248,2.8225995088,4.0587,4.0272,1.950606,-0.00467763,0.00039
3.4234194833,3.4185395656,3.4185391402,-22.944546,0.0,-0.087541,11.6862077014,1.7073371123,3.9772,3.9664,1.461703,-0.0025829,0.000431
4.223769278,4.162179281,4.1621792829,-12.88806,0.0,-0.1662879667,17.3238493527,3.184546477,2.5285,2.2743,2.74269,-0.1797822,0.000492
2.9831600431,3.6143408909,2.5543464979,-20.094448,0.0,-0.3127606,9.2321857399,3.2668568166,0.0,0.0,3.682948,-0.0043779,0.000761
3.1383205657,2.7362525783,3.7637178299,-18.723097,0.0,-0.2984395667,10.2983480556,3.3690774135,0.0,0.0,639.402555,-0.03283125,0.001009
3.4629333781,4.0680303647,3.0570354407,-16.93014,0.0,-0.2805864667,12.4360872274,3.6792996036,0.0,0.0,4.583894,-0.1488791,0.001087
3.4978218038,3.4936035751,3.4936030751,-55.584823,0.0,-0.1380495,12.2050825893,1.4275963374,3.6289,3.5894,2.245445,-0.04580053,-2.5e-05
3.9184127696,3.8878089097,3.8878090627,-41.848103,0.0,-0.1410488333,15.1150356594,2.7134578199,1.8313,1.8105,3.435993,-0.0483412,6e-06
4.0467156689,4.0074898217,4.0074897195,-38.291348,0.0,-0.1714716667,16.0600436013,2.8475450698,1.409,1.3284,3.948385,-0.07513811,-0.000613
4.3116672922,4.2564268731,4.2564267058,-33.89743,0.0,-0.1974046667,18.1173494285,3.0248897209,0.8324,0.6604,5.113696,-0.18469118,-0.000653
3.1264471167,3.195032646,3.195032646,-28.904622,0.0,-0.291465,8.8403677926,2.0206141924,3.539,3.5392,2.031452,-8.02e-05,-0.001128
3.3915323199,3.3855870553,3.3855870553,-21.654533,0.0,-0.09382625,9.9267942448,3.7639585356,0.3414,0.3412,39.215046,-0.01086655,-0.000221
2.5129849797,2.5112933003,2.5112933003,-35.436296,0.0,-0.059915,5.4618939466,3.4534870558,4.5165,4.5166,2.375329,-2.615e-05,0.000409
3.2128087452,3.2079031101,3.2079031101,-24.670434,0.0,-0.0823365,8.9119686898,3.6704944325,0.4752,0.475,19.885858,-0.0003802,-0.000368
3.7387810596,3.6418748175,3.6418748175,-18.923574,0.0,-0.14799585,11.4860867081,1.9655282259,0.0,0.0,107.622984,-0.06257895,0.035392
4.0476947898,4.0569496944,4.0569496944,-15.579845,0.0,-0.1632731,14.2539792859,2.7765779719,0.0371,0.0168,881.481247,-0.01905485,0.036713
3.339253111,3.3547129548,3.3547129548,-20.395503,0.0,-0.3803615,9.7465895734,1.6819256255,0.0,0.0,10.232251,-0.00627587,0.064664
3.2099441221,3.2667607435,3.2667607435,-23.483624,0.0,-0.147966,9.2420001012,2.3298612356,2.0257,2.0259,2.593893,-0.00538612,-0.000848
3.895587776,3.886921665,3.886921665,-17.549485,0.0,-0.25859245,13.0842033646,1.9859806948,0.4347,0.4062,4.960265,-0.0060792,0.00268
3.0214997112,3.0112050041,3.0112050041,-22.781724,0.0,-0.0758705,7.8523326717,3.3034925442,0.9615,0.9595,3.738493,-0.00695312,-0.018338
3.4891574473,3.4928459111,3.4928459111,-18.587849,0.0,-0.11937945,10.565367988,3.2870457847,1.4648,1.4425,4.41898,-0.00860635,-0.020111
3.6713361729,3.6714843204,3.6714843204,-17.337524,0.0,-0.1403595,11.6736360718,3.2036007045,1.1951,1.1429,5.055608,-0.02877297,-0.016557
3.9509790892,3.9910593597,3.9910593597,-16.022845,0.0,-0.17300425,13.7945667263,2.8942084662,0.5852,0.4555,6.700824,-0.1116692,0.002511
4.4659419522,4.422850769,4.422850769,-8.5142081,0.0,-0.243802275,16.9405962615,2.6674139901,0.0929,0.129,9.44337,-0.3007562,-0.001166
4.7393814135,4.6620504306,4.6620504306,-7.6831418,0.0,-0.2605047,18.8225981438,2.4961669963,0.5211,0.2137,7.087744,-0.39710582,-0.001671
4.3630179351,4.404484333,4.404484333,-14.569412,0.0,-0.18251085,16.8003329676,2.9146438521,0.2748,0.21,18.61268,-0.05028135,0.028514
3.58632923,3.6801671653,3.6801671653,-20.664202,0.0,-0.2398822,11.7290249692,2.4382160033,0.2892,0.2913,23.934464,-0.03248895,-0.000694
4.220727605,4.2510065236,4.2510065236,-16.19963,0.0,-0.2768424,15.6498375196,2.2177943626,0.241,0.2067,6.016734,-0.03529442,-0.001934
4.6774398393,4.6887725361,4.6887725361,-13.157893,0.0,-0.1906894,19.0392613319,3.0653021488,0.0605,0.0937,17.428136,-0.1090386,-0.02056
3.625598934,3.626035282,3.626035282,-20.660298,0.0,-0.1152395,11.3868678213,2.7906932097,0.2263,0.2465,3.619635,-0.405707,-0.087425
3.9641836401,4.0045923434,4.0045923434,-17.184259,0.0,-0.15111685,13.8882906333,3.0932433046,0.2253,0.2189,6.246583,-0.45562965,0.073319
4.0951881004,4.1195993197,4.1195993197,-16.214015,0.0,-0.1783082,14.6974117381,3.0868957917,0.2792,0.2095,6.788584,-0.50254827,0.06628
4.3352066819,4.3614740419,4.3614740419,-15.04724,0.0,-0.20524505,16.4737672546,3.0699326932,0.3106,0.0943,8.355128,-0.62123915,0.04725
3.3635410044,3.3633240452,3.3633240452,-21.733629,0.0,-0.09076775,9.7966338463,2.9630331525,0.5786,0.5723,4.39352,-0.04065417,-0.056361
3.7587081161,3.7527714689,3.7527714689,-17.736421,0.0,-0.1218984,12.1965798483,3.3096430817,1.11,1.1093,4.518285,-0.04630552,-0.03855
3.914799721,3.9378849528,3.9378849528,-16.626157,0.0,-0.14882885,13.4294830696,3.2787098758,1.0192,0.9658,5.041284,-0.06972217,-0.035248
4.1807138249,4.217869258,4.217869258,-15.333598,0.0,-0.17570125,15.4071452438,3.0706086667,0.6629,0.553,6.346587,-0.1568491,0.032601
3.607284755,3.6104952971,3.6104952971,-19.182706,0.0,-0.13102065,11.2893467297,3.2699873262,0.9195,0.8984,7.080899,-0.02500225,0.000754
2.4682760891,2.4671864024,2.4671864024,-37.124373,0.0,-0.05968325,5.2716805363,3.4934496944,0.0,0.0762,109.014674,-1.47e-05,-0.000421
4.0428474969,4.0242502525,4.0242502525,-17.024606,0.0,-0.2177678,14.0248469328,1.8705238136,0.0,0.0,9.74515,-0.01810862,-0.003826
3.276641898,3.2692514763,3.2692514763,-21.859284,0.0,-0.1021415,9.2561400698,3.4205149649,1.2669,1.2667,3.748797,-0.0008269,-0.001281
4.1197209067,4.1341828274,4.1341828274,-16.850371,0.0,-0.16018245,14.8015493364,3.1777989549,0.5061,0.4302,8.097981,-0.13377695,0.000316
3.8681750357,3.7681501894,3.7681501894,-20.021163,0.0,-0.22163685,12.2965557373,1.8183678266,0.0,0.0,10.673274,-0.0003283,0.003835
